Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"BUCK, Kenneth Robert","['a Representative from Colorado; born in Ossining, Westchester \r', 'County, N.Y., February 16, 1959; graduated from Ossining High School, Ossining, \r', 'N.Y., 1977; A.B., Princeton University, Princeton, N.J., 1981; J.D., University \r', 'of Wyoming, Laramie, Wyo., 1985; business executive; staff, United States House \r', 'of Representatives Select Committee to Investigate Covert Arms Transactions \r', 'with Iran, 1986-1987; attorney, United States Department of Justice, 1987-1990; \r', 'attorney, Office of the United States Attorney, District of Colorado, \r', '1990-2002; Weld County Colorado, district attorney, 2005-2014; unsuccessful \r', 'candidate for election to the United States Senate in 2010; elected as a \r', 'Republican to the One Hundred Fourteenth and to the succeeding Congress \r', '(January 3, 2015-present).\r']",B001297,1,0,1,0,0,0,0,0,0,0
"BUCSHON, Larry","['a Representative from Indiana; born in Taylorville, Bartholomew \r', 'County, Ill., May 31, 1962; B.S., University of Illinois, Urbana-Champaign, \r', 'Ill., 1984; M.D., University of Illinois, Chicago, Ill., 1988; physician; \r', 'United States Navy Reserve, 1989-1998; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",B001275,0,1,0,0,0,0,0,0,1,0
"BUDD, Theodore Paul","['a Representative from North Carolina; born in Davie County, N.C., \r', 'October 21, 1971; B.S., Appalachian State University, Boone, N.C.; M.A., Dallas \r', 'Theological Seminary, Dallas, Tex.; M.B.A., Wake Forest University, \r', 'Winston-Salem, N.C.; business owner; elected as a Republican to the One Hundred \r', 'Fifteenth Congress (January 3, 2017-present).\r']",B001305,1,1,0,0,1,1,0,0,0,0
"BURGESS, Michael C.","['a Representative from Texas; born in Rochester, Olmsted County, \r', 'Minn., December 23, 1950; graduated from Selwyn College Preparatory School, \r', 'Denton, Tex., 1968; B.S., North Texas State University, Denton, Tex., 1972; \r', 'M.S., North Texas State University, Denton, Tex., 1976; M.D., University of \r', 'Texas Medical School, Houston, Tex., 1977; M.S., University of Texas, Dallas, \r', 'Tex., 2000; physician; elected as a Republican to the One Hundred Eighth and to \r', 'the seven succeeding Congresses (January 3, 2003-present).\r']",B001248,0,1,0,0,0,0,1,0,1,0
"BUSTOS, Cheri","['a Representative from Illinois; born in Springfield, Sangamon \r', 'County, Ill., October 17, 1961; graduated from Springfield High School, \r', 'Springfield, Ill., 1979; attended Illinois College, Jacksonville, Ill.; B.A., \r', 'University of Maryland, College Park, Md., 1983; M.A., University of Illinois, \r', 'Springfield, Ill., 1985; journalist; businesswoman; member of the East Moline, \r', 'Ill., city council, 2007-2011; elected as a Democrat to the One Hundred \r', 'Thirteenth and to the two succeeding Congresses (January 3, 2013-present). \r']",B001286,1,0,0,0,0,1,0,0,0,0
"BUTTERFIELD, George Kenneth, Jr. (G.K.)","['a Representative from North Carolina; born in Wilson, Wilson County, \r', 'N.C., April 27, 1947; graduated from Charles H. Darden High School, Wilson, \r', 'N.C.; B.A., North Carolina Central University, Durham, N.C., 1971; J.D., North \r', 'Carolina Central University School of Law, 1974; United States Army, 1968-1970; \r', 'lawyer, private practice; North Carolina resident superior court judge, \r', '1989-2001; North Carolina special superior court judge, 2002-2004; justice of \r', 'the North Carolina state supreme court, 2001-2002; elected as a Democrat to the \r', 'One Hundred Eighth Congress, by special election, to fill the vacancy caused by \r', 'the resignation of United States Representative Frank Ballance, and reelected \r', 'to the seven succeeding Congresses (July 20, 2004-present).\r']",B001251,1,0,1,0,0,0,0,0,0,0
"BYRNE, Bradley","['a Representative from Alabama; born in Mobile, Mobile County, Ala., \r', 'February 16, 1955; graduated from University Military School, Mobile, Ala., \r', '1973; B.A., Duke University, Durham, N.C., 1977; J.D., University of Alabama \r', 'School of Law, Tuscaloosa, Ala., 1980; lawyer, private practice; member of the \r', 'Alabama state board of education, 1994-2002; member of the Alabama state \r', 'senate, 2002-2007; chancellor of the Alabama department of postsecondary \r', 'education, 2007-2009; unsuccessful candidate for nomination for governor of \r', 'Alabama in 2010; elected as a Republican, by special election, to the One \r', 'Hundred Thirteenth Congress to fill the vacancy caused by the resignation of \r', 'United States Representative Josiah Robins (Jo) Bonner, Jr., and to the two \r', 'succeeding Congresses (December 17, 2013-Present).\r']",B001289,1,0,1,0,0,0,0,0,0,0
"CALVERT, Ken","['a Representative from California; born in Corona, Riverside County, \r', 'Calif., June 8, 1953; graduated from Corona High School, Corona, Calif., 1971; \r', 'A.A., Chaffey College, Rancho Cucamonga, Calif., 1973; B.A., San Diego State \r', 'University, San Diego, Calif., 1975; restaurant manager; business owner; \r', 'unsuccessful candidate for nomination to the Ninety-eighth Congress in 1982; \r', 'chair, Riverside County, Calif., Republican Party, 1984-1988; elected as a \r', 'Republican to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present). \r']",C000059,1,0,0,0,0,0,0,0,0,0
"CAPUANO, Michael Everett","['a Representative from Massachusetts; born in Somerville, Middlesex \r', 'County, Mass., January 9, 1952; graduated from Somerville High School, \r', 'Somerville, Mass., 1969; A.B., Dartmouth College, Hanover, N.H., 1973; J.D., \r', 'Boston College, Chestnut Hill, Mass., 1977; lawyer, private practice; chief \r', 'legal counsel, joint committee on taxation, Massachusetts state legislature, \r', '1978-1984; alderman, Somerville, Mass., 1977-1979; alderman-at-large, \r', 'Somerville, Mass., 1985-1989; Mayor of Somerville, Mass., 1990-1998; Democratic \r', 'state committeeman, 1996; president, Massachusetts Municipal Association, 1998; \r', 'elected as a Democrat to the One Hundred Sixth and to the nine succeeding \r', 'Congresses (January 3, 1999-present).\r']",C001037,1,0,1,0,0,0,0,0,0,0
"CARBAJAL, Salud","['a Representative from California; born in Moroleon, Mexico, November \r', '18, 1964; B.A., University of California, Santa Barbara, Calif., 1990; M.A., \r', 'Fielding Graduate University, Santa Barbara, Calif., 1994; United States Marine \r', 'Corps Reserve; staff, Santa Barbara County, Calif., public health department; \r', 'staff, county supervisor Naomi Schwartz, 1993-2004; member of the Santa Barbara \r', 'County, Calif., board of supervisors, 2004-2016; elected as a Democrat to the \r', 'One Hundred Fifteenth Congress (January 3, 2017-present).\r']",C001112,1,0,0,0,0,1,0,0,0,0
"C&Aacute;RDENAS, Tony","['a Representative from California; born in San Fernando, Los Angeles \r', 'County, Calif., March 31, 1963; B.A., University of California, Santa Barbara, \r', 'Calif., 1986; realtor; insurance agent; member of the California state \r', 'assembly, 1996-2002; member of the Los Angeles, Calif., city council, \r', '2003-2013; elected as a Democrat to the One Hundred Thirteenth and to the two \r', 'succeeding Congresses (January 3, 2013-present).\r']",C001097,1,0,0,0,0,0,0,0,0,0
"CARSON, Andr&eacute;","[' (grandson of Julia Carson), \r', ' a Representative from Indiana; born in Indianapolis, Marion County, \r', 'Ind., October 16, 1974; graduated from Arsenal Technical High School, \r', 'Indianapolis, Ind.; B.A., Concordia University Wisconsin, Mequon, Wis., 2003; \r', 'M.S., Indiana Wesleyan University, Marion, Ind., 2005; marketing \r', 'representative; state alcohol license compliance officer; member of the \r', 'Indianapolis/Marion city-county council, 2007-2008; elected as a Democrat to \r', 'the One Hundred Tenth Congress, by special election, to fill the vacancy caused \r', 'by the death of United States Representative Julia Carson, and reelected to the \r', 'five succeeding Congresses (March 11, 2008-present).\r']",C001072,1,0,0,0,0,0,1,0,0,0
"CARTER, Buddy","['a Representative from Georgia; born in Port Wentworth, Chatham \r', 'County, Ga., September 6, 1957; graduated from Robert W. Groves High School, \r', 'Garden City, Ga., 1975; A.A., Young Harris College, Young Harris, Ga., 1977; \r', 'B.S., University of Georgia, Athens, Ga., 1980; pharmacist; business owner; \r', 'member of the Pooler, Ga., city council, 1994-1995; Mayor of Pooler, Ga., \r', '1996-2004; member of the Georgia state house of representatives, 2005-2009; \r', 'member of the Georgia state senate, 2009-2014; elected as a Republican to the \r', 'One Hundred Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",C001103,0,1,0,0,0,0,0,0,0,0
"CARTER, John R.","['a Representative from Texas; born in Houston, Harris County, Tex., \r', 'November 6, 1941; graduated from Bellaire High School, Houston, Tex., 1960; \r', 'B.A., Texas Tech University, Lubbock, Tex., 1964; J.D., University of Texas Law \r', 'School, Austin, Tex., 1969; lawyer, private practice; judge, District Court of \r', 'Williamson County, Tex., 1982-2001; elected as a Republican to the One Hundred \r', 'Eighth and to the seven succeeding Congresses (January 3, \r', '2003-present).\r']",C001051,1,0,1,0,0,0,0,0,0,0
"CARTWRIGHT, Matt","['a Representative from Pennsylvania; born in Erie, Erie County, Pa., \r', 'May 1, 1961; A.B., Hamilton College, Clinton, N.Y., 1983; attended Temple \r', 'University School of Law, Philadelphia, Pa., 1984; J.D., University of \r', 'Pennsylvania, Philadelphia, Pa., 1986; lawyer, private practice; elected as a \r', 'Democrat to the One Hundred Thirteenth and to the two succeeding Congresses \r', '(January 3, 2013-present).\r']",C001090,1,0,1,0,0,0,0,0,0,0
"CASTOR, Kathy","['a Representative from Florida; born in Miami, Miami-Dade County, \r', 'Fla., August 20, 1966; B.A., Emory University, Atlanta, Ga., 1988; J.D., \r', 'Florida State University, Tallahassee, Fla., 1991; lawyer, private practice; \r', 'member of the Hillsborough County (Fla.) board of commissioners, 2002 to 2006; \r', 'unsuccessful candidate for election to the Florida state senate in 2000; \r', 'elected as a Democrat to the One Hundred Tenth and to the five succeeding \r', 'Congresses (January 3, 2007-present).\r']",C001066,1,0,1,0,0,0,0,0,0,0
"CASTRO, Joaquin","['a Representative from Texas; born in San Antonio, Bexar County, \r', 'Tex., September 16, 1974; graduated from Thomas Jefferson High School, San \r', 'Antonio, Tex., 1992; B.A., Stanford University, Stanford, Calif., 1996; J.D., \r', 'Harvard University, Cambridge, Mass., 2000; lawyer, private practice; member of \r', 'the Texas state house of representatives, 2002-2012; elected as a Democrat to \r', 'the One Hundred Thirteenth and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",C001091,1,0,1,0,0,0,0,0,0,0
"CHABOT, Steve","['a Representative from Ohio; born in Cincinnati, Hamilton County, \r', 'Ohio, January 22, 1953; graduated from LaSalle High School, Cincinnati, Ohio; \r', 'B.A., College of William and Mary, Williamsburg, Va., 1975; J.D., Salmon P. \r', 'Chase College of Law, Highland Heights, Ky., 1978; teacher, 1975-1976; member \r', 'of the Cincinnati, Ohio, city council, 1985-1990; Hamilton County, Ohio, \r', 'commissioner, 1990-1994; elected as a Republican to the One Hundred Fourth and \r', 'to the six succeeding Congresses (January 3, 1995-January 3, 2009); one of the \r', 'managers appointed by the House of Representatives in 1998 to conduct the \r', 'impeachment proceedings of President William Jefferson Clinton; unsuccessful \r', 'candidate for reelection to the One Hundred Eleventh Congress in 2008; elected \r', 'as a Republican to the One Hundred Twelfth and to the three succeeding \r', 'Congresses (January 3, 2011-present); chair, Committee on Small Business (One \r', 'Hundred Fourteenth and One Hundred Fifteenth Congresses).\r']",C000266,1,0,1,0,0,0,0,0,0,0
"CHAFFETZ, Jason","['a Representative from Utah; born in Los Gatos, Santa Clara County, \r', 'Calif., March 26, 1967; B.A., Brigham Young University, Provo, Utah, 1989; \r', 'business executive; chief of staff, Utah Governor John Huntsman, 2004; member \r', 'of the Utah Valley board of trustees, 2007-2008; elected as a Republican to the \r', 'One Hundred Eleventh and to the four succeeding Congresses until his resignation on June 30, 2017 (January 3, \r', '2009-June 30, 2017); chair, Committee on Oversight and Government Reform (One Hundred \r', 'Fourteenth and One Hundred Fifteenth Congresses).\r']",C001076,1,0,0,0,0,0,0,0,0,0
"CHENEY, Liz","['(daughter of Richard Bruce Cheney) a Representative from Wyoming; born in Madison, Dane County, Wis., July 28, 1966; graduated from McLean High School, McLean, Va., 1984; B.A., Colorado College, Colorado Springs, Colo., 1988; J.D., University of Chicago Law School, Chicago, Ill., 1996; staff, United States Agency for International Development, 1989-1992; staff, United States Department of State, 1992; lawyer, private practice; lawyer, International Finance Corporation, 1999-2002; Deputy Assistant Secretary of State for Near Eastern Affairs, United States Department of State, 2002-2004; campaign staff, presidential campaign of George W. Bush, 2004; Principal Deputy Assistant Secretary of State for Near Eastern Affairs, United States Department of State, 2005-2009; nonprofit executive; television commentator; unsuccessful candidate for election to the United States Senate in 2014; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).\r']",C001109,1,0,1,0,0,0,0,0,0,0
"CHU, Judy","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., July 7, 1953; B.A., University of California, Los Angeles, \r', 'Calif., 1974; Ph.D., California School of Professional Psychology, Los Angeles, \r', 'Calif., 1979; professor, Los Angeles City College, Los Angeles, Calif., \r', '1981-1988; professor, East Los Angeles College, Monterey Park, Calif., \r', '1988-2001; member of the Garvey, Calif., school district, 1985-1988; member of \r', 'the Monterey Park, Calif., city council, 1988-2001; Mayor of Monterey Park, \r', 'Calif.; member of the California state assembly, 2001-2006; member of the \r', 'California board of equalization, 2006-2009; vice chair of the California board \r', 'of equalization, 2009; elected as a Democrat to the One Hundred Eleventh \r', 'Congress, by special election, to fill the vacancy caused by the resignation of \r', 'United States Representative Hilda Solis, and reelected to the four succeeding \r', 'Congresses (July 14, 2009-present).\r']",C001080,1,0,0,1,0,0,0,0,0,0
