Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"RENACCI, Jim","['a Representative from Ohio; born in Monongahela, Washington County, \r', 'Pa., December 3, 1958; graduated from Ringgold High School, Monongahela, Pa., \r', '1976; B.S., Indiana University of Pennsylvania, Indiana, Pa., 1980; business \r', 'owner; member of the Wadsworth, Ohio, board of zoning appeals, 1994-1995; \r', 'Wadsworth, Ohio, city council president, 1999-2003; mayor of Wadsworth, Ohio, \r', '2004-2008; elected as a Republican to the One Hundred Twelfth and to the three \r', 'succeeding Congresses (January 3, 2011-present).\r']",R000586,0,1,0,0,0,0,0,0,0,0
"RIBBLE, Reid","['a Representative from Wisconsin; born in Neenah, Winnebago County, \r', 'Wis., April 5, 1956; graduated from Appleton East High School, Appleton, Wis., \r', '1974; attended Grand Rapids School of Bible and Music, Grand Rapids, Mich.; \r', 'business owner; elected as a Republican to the One Hundred Twelfth and to the \r', 'two succeeding Congresses (January 3, 2011-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016.\r']",R000587,0,0,0,0,0,0,0,0,0,0
"RICE, Kathleen Maura","['a Representative from New York; born in Manhattan, New York County, \r', 'N.Y., February 15, 1965; graduated from Garden City High School, Garden City, \r', 'N.Y., 1983; B.A., Catholic University of America, Washington, D.C., 1987; J.D., \r', 'Touro Law Center, Long Island, N.Y., 1991; lawyer; Nassau County, N.Y., \r', 'district attorney, 2005-2014; unsuccessful candidate for election as New York \r', 'state attorney general in 2010; elected as a Democrat to the One Hundred \r', 'Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",R000602,1,0,1,0,0,0,0,0,0,0
"RICE, Tom","['a Representative from South Carolina; born in Myrtle Beach, Horry \r', 'County, S.C., August 4, 1957; B.S., University of South Carolina, Columbia, \r', 'S.C., 1979; M.A., University of South Carolina, Columbia, S.C., 1982; J.D., \r', 'University of South Carolina, Columbia, S.C., 1982; lawyer, private practice; \r', 'accountant; chairman of the Horry County, S.C., council, 2010-2012; elected as \r', 'a Republican to the One Hundred Thirteenth and to the two succeeding Congresses \r', '(January 3, 2013-present).\r']",R000597,0,1,1,0,0,1,0,0,0,0
"RICHMOND, Cedric","['a Representative from Louisiana; born in New Orleans, Orleans \r', 'Parish, La., September 13, 1973; graduated from Benjamin Franklin High School, \r', 'New Orleans, La., 1991; B.A., Morehouse College, Atlanta, Ga., 1995; J.D., \r', 'Tulane University, New Orleans, La., 1998; member of the Louisiana state house \r', 'of representatives, 1999-2011; unsuccessful candidate for nomination to the One \r', 'Hundred Eleventh Congress in 2008; elected as a Democrat to the One Hundred \r', 'Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",R000588,1,0,1,0,0,0,0,0,0,0
"RIGELL, E. Scott","['a Representative from Virginia; born in Titusville, Brevard County, \r', 'Fla., May 28, 1960; A.A., Brevard Community College, Cocoa, Fla., 1981; B.B.A., \r', 'Mercer University, Macon, Ga., 1983; M.B.A., Regent University, Virginia Beach, \r', 'Va., 1990; United States Marine Corps Reserve, 1978-1984; entrepreneur; member \r', 'of the Virginia motor vehicle dealer board, 1995-1999; elected as a Republican \r', 'to the One Hundred Twelfth and to the two succeeding Congresses (January 3, \r', '2011-January 3, 2017); was not a candidate for reelection to the One Hundred \r', 'Fifteenth Congress in 2016.\r']",R000589,1,0,0,0,1,0,0,0,0,0
"ROBY, Martha","['a Representative from Alabama; born in Montgomery, Montgomery \r', 'County, Ala., July 27, 1976; B.M., New York University, New York, N. Y., 1998; \r', 'J.D., Samford University, Birmingham, Ala., 2001; lawyer, private practice; \r', 'member of the Montgomery, Ala., city council, 2003-2010; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",R000591,0,0,1,0,0,0,0,0,0,0
"ROE, David P. (Phil)","['a Representative from Tennessee, born in Clarksville, Montgomery \r', 'County, Tenn., July 21, 1945; B.S., Austin Peay State University, Clarksville, \r', 'Tenn., 1967; M.D., University of Tennessee, Knoxville, Tenn., 1970; United \r', 'States Army, 1973-1974; physician; unsuccessful candidate for nomination to the \r', 'One Hundred Tenth Congress in 2006; member of the Johnson City, Tenn., board of \r', 'commissioners, 2003-2008; vice mayor of Johnson City, Tenn., 2003-2007; Mayor \r', 'of Johnson City, Tenn., 2007-2009; elected as a Republican to the One Hundred \r', 'Eleventh and to the four succeeding Congresses (January 3, 2009-present); \r', 'chair, Committee on Veterans&#146; Affairs (One Hundred Fifteenth \r', 'Congress).\r']",R000582,0,1,0,0,0,0,0,0,1,0
"ROGERS, Harold Dallas (Hal)","['a Representative from Kentucky; born in Barrier, Wayne County, Ky., \r', 'December 31, 1937; graduated from Wayne County High School, Monticello, Ky., \r', '1955; attended Western Kentucky University, Bowling Green, Ky., 1956-1957; \r', 'A.B., University of Kentucky, Lexington, Ky., 1962; LL.B., University of \r', 'Kentucky, Lexington, Ky., 1964; staff sergeant, Kentucky and North \r', 'Carolina Army National Guard, 1956-1963; lawyer, private practice; commonwealth \r', 'attorney, Pulaski and Rockcastle Counties, Ky., 1969-1980; Delegate, Republican \r', 'National Conventions, 1976, 1980, 1984, 1988, 1992, 1996, 2000, 2004, and 2008; \r', 'elected as a Republican to the Ninety-seventh and to the eighteen succeeding \r', 'Congresses (January 3, 1981-present); chair, Committee on Appropriations (One \r', 'Hundred Twelfth through One Hundred Fourteenth Congresses).\r']",R000395,1,0,0,0,0,0,0,0,0,0
"ROGERS, Mike Dennis","['a Representative from Alabama; born in Hammond, Lake County, Ind., \r', 'July 16, 1958; graduated from Saks High School, Anniston, Ala., 1976; B.A., \r', 'Jacksonville State University, Jacksonville, Ala., 1981; M.P.A., Jacksonville \r', 'State University, Jacksonville, Ala., 1984; J.D., Birmingham School of Law, \r', 'Birmingham, Ala., 1991; member of the Calhoun County, Ala., commission, \r', '1987-1990; member of the Alabama state house of representatives, 1994-2002, \r', 'minority leader, 1998-2000; elected as a Republican to the One Hundred Eighth \r', 'and to the seven succeeding Congresses (January 3, 2003-present).\r']",R000575,1,0,1,0,0,0,0,0,0,0
"ROHRABACHER, Dana","['a Representative from California; born in Coronado, San Diego \r', 'County, Calif., June 21, 1947; graduated from Palos Verdes High School, Palos \r', 'Verdes Estates, Calif., 1965; attended Los Angeles Harbor College, Los Angeles, \r', 'Calif., 1965-1967; B.A., California State University, Long Beach, Calif., 1969; \r', 'M.A., University of Southern California, Los Angeles, Calif., 1971; journalist; \r', 'assistant press secretary to the Ronald Reagan presidential campaigns of 1976 \r', 'and 1980; speechwriter and special assistant to President Ronald Reagan, \r', '1981-1988; elected as a Republican to the One Hundred First and to the fourteen \r', 'succeeding Congresses (January 3, 1989-present). \r']",R000409,1,0,0,0,0,1,0,0,0,0
"ROKITA, Todd","['a Representative from Indiana; born in Chicago, Cook County, Ill., \r', 'February 9, 1970; graduated from Munster High School, Munster, Ind., 1988; \r', 'B.A., Wabash College, Crawfordsville, Ind., 1992; J.D., Robert H. McKinney \r', 'School of Law, Indiana University, Indianapolis, Ind., 1995; lawyer, private \r', 'practice; general counsel, Indiana state secretary of state&#146;s office, \r', '1997-2000; Indiana state deputy secretary of state, 2000-2002; Indiana state \r', 'secretary of state, 2002-2010; elected as a Republican to the One Hundred \r', 'Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",R000592,1,0,1,0,0,0,0,0,0,0
"ROONEY, Thomas J.","['a Representative from Florida; born in Philadelphia, Philadelphia \r', 'County, Pa., November 21, 1970; attended Syracuse University, Syracuse, N.Y., \r', '1989; B.A., Washington and Jefferson College, Washington, Pa., 1993; M.A., \r', 'University of Florida, Gainesville, Fla., 1996; J.D., University of Miami, \r', 'Coral Gables, Fla., 1999; United States Army, 2000-2004; lawyer, private \r', 'practice; assistant attorney general, Office of the Attorney General, State of \r', 'Florida; professor, United States Military Academy, West Point, N.Y.; staff, \r', 'United States Senator Connie Mack III of Florida; elected as a Republican to \r', 'the One Hundred Eleventh and to the four succeeding Congresses (January 3, \r', '2009-present). \r']",R000583,1,0,1,0,0,1,0,0,0,0
"ROS-LEHTINEN, Ileana","['a Representative from Florida; born Ileana Ros in Havana, Cuba, July \r', '15, 1952; A.A., Miami-Dade Community College, Miami, Fla., 1972; B.A., Florida \r', 'International University, Miami, Fla., 1975; M.S., Florida International \r', 'University, Miami, Fla., 1987; Ed.D., University of Miami, Coral Gables, Fla., \r', '2004; founder, Eastern Academy; member of the Florida state house of \r', 'representatives, 1982-1986; member of the Florida state senate, 1986-1989; \r', 'elected as a Republican to the One Hundred First Congress, by special election, \r', 'to fill the vacancy caused by the death of United States Representative Claude \r', 'D. Pepper, and reelected to the fourteen succeeding Congresses (August 29, \r', '1989-present); chair, Committee on Foreign Affairs (One Hundred Twelfth \r', 'Congress).\r']",R000435,1,0,0,1,0,0,1,0,0,0
"ROSKAM, Peter","['a Representative from Illinois; born in Hinsdale, DuPage County, \r', 'Ill., September 13, 1961; B.A. University of Illinois, Urbana-Champaign, Ill., \r', '1983; J.D., Illinois Institute of Technology, Chicago, Ill., 1989; lawyer, \r', 'private practice; staff, United States Representative Thomas Dale DeLay of \r', 'Texas, 1985-1986; staff, United States Representative Henry John Hyde of \r', 'Illinois, 1986-1987; teacher; businessman; member of the Illinois state house \r', 'of representatives, 1993-1999; member of the Illinois state senate, 2000-2006; \r', 'unsuccessful candidate for nomination to the One Hundred Sixth Congress in \r', '1998; elected as a Republican to the One Hundred Tenth and to the five \r', 'succeeding Congresses (January 3, 2007-present).\r']",R000580,1,0,1,0,0,0,0,0,0,0
"ROSS, Dennis","['a Representative from Florida; born in Lakeland, Polk County, \r', 'Florida, on October 18, 1959; graduated from Lakeland Senior High School, \r', 'Lakeland, Fla., 1977; B.S., Auburn University, Auburn, Ala.; J.D., Samford \r', 'University, Birmingham, Ala.; lawyer, private practice; member of the Florida \r', 'state house of representatives, 2000-2008; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",R000593,0,1,1,0,0,0,0,0,0,0
"ROTHFUS, Keith","['a Representative from Pennsylvania; born in Endicott, Broome County, \r', 'N.Y., April 25, 1962; graduated from West Seneca West Senior High School, West \r', 'Seneca, N.Y., 1980; B.S., State University of New York-Buffalo State, Buffalo, \r', 'N.Y., 1984; J.D., University of Notre Dame, Notre Dame, Ind., 1990; lawyer, \r', 'private practice; director, Center for Faith-Based and Community Initiatives, \r', 'United States Department of Homeland Security, 2006-2007; unsuccessful \r', 'candidate for election to the One Hundred Twelfth Congress in 2010; elected as \r', 'a Republican to the One Hundred Thirteenth and to the two succeeding Congresses \r', '(January 3, 2013-present).\r']",R000598,0,1,1,0,0,0,0,0,0,0
"ROUZER, David","['a Representative from North Carolina; born in Landstuhl, Germany, \r', 'February 16, 1972; graduated from Northern High School, Durham, N.C.; B.S., \r', 'North Carolina State University, Raleigh, N.C., 1994; businessman; associate \r', 'administrator and rural administrator, United States Department of Agriculture, \r', '2005-2006; staff, United States Senator Jesse Helms of North Carolina, \r', '1996-2000; staff, United States Senator Elizabeth Dole of North Carolina, \r', '2003-2005; member of the North Carolina state senate, 2009-2012; unsuccessful \r', 'candidate for election to the One Hundred Thirteenth Congress in 2012; elected \r', 'as a Republican to the One Hundred Fourteenth and to the succeeding Congress \r', '(January 3, 2015-present).\r']",R000603,0,1,0,0,0,0,0,0,0,0
"ROYBAL-ALLARD, Lucille","[' (daughter of Edward R. Roybal), \r', 'a Representative from California; born in Boyle Heights, Los Angeles \r', 'County, Calif., June 12, 1941; graduated from Ramona Convent Secondary School, \r', 'Alhambra, Calif., 1959; B.A., California State University, Los Angeles, Calif., \r', '1965; community relations and nonprofit executive; member of the California \r', 'state assembly, 1987-1992; elected as a Democrat to the One Hundred Third and \r', 'to the twelve succeeding Congresses (January 3, 1993-present). \r']",R000486,1,0,0,0,0,0,0,0,0,0
"ROYCE, Edward Randall","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., October 12, 1951; B.A., California State University, Fullerton, \r', 'Calif., 1977; business owner; corporate tax manager; member of the California \r', 'state senate, 1983-1993; elected as a Republican to the One Hundred Third and \r', 'to the twelve succeeding Congresses (January 3, 1993-present); chair, Committee \r', 'on Foreign Affairs (One Hundred Thirteenth through One Hundred Fifteenth \r', 'Congresses). \r']",R000487,1,0,0,0,0,0,0,0,0,0
"RUIZ, Raul","['a Representative from California; born in Zacatecas, Mexico, August \r', '25, 1972; graduated from Coachella Valley High School, Coachella, Calif., 1990; \r', 'B.S., University of California, Los Angeles, Calif., 1994; M.D., Harvard \r', 'University, Cambridge, Mass., 2001; M.P.P., Harvard University, Cambridge, \r', 'Mass., 2001; M.P.H., Harvard University, Cambridge, Mass., 2007; physician; \r', 'associate dean, University of California-Riverside School of Medicine, \r', 'Riverside, Calif., 2011-2012; elected as a Democrat to the One Hundred \r', 'Thirteenth and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",R000599,0,1,0,0,0,0,0,1,1,0
"RUPPERSBERGER, C. A. (Dutch)","['a Representative from Maryland; born in Baltimore, Md., on January \r', '31, 1946; graduated from Baltimore City College, Baltimore, Md., 1963; attended \r', 'University of Maryland, College Park, Md.; J.D., University of Baltimore School \r', 'of Law, Baltimore, Md., 1970; lawyer, private practice; assistant Maryland \r', 'state&#146;s attorney, 1972-1980; member of the Baltimore County, Md., county \r', 'council, 1985-1994; delegate, Democrat National Convention, 1996 and 2000; \r', 'Baltimore, Md., county executive, 1994-2002; elected as a Democrat to the One \r', 'Hundred Eighth and to the seven succeeding Congresses (January 3, \r', '2003-present).\r']",R000576,0,0,1,0,0,0,0,0,0,0
"RUSH, Bobby L.","['a Representative from Illinois; born in Albany, Dougherty County, \r', 'Ga., November 23, 1946; attended Marshall High School, Marshall, Ill.; B.A., \r', 'Roosevelt University, Chicago, Ill., 1974; M.A., University of Illinois, \r', 'Chicago, Ill., 1994; M.A., McCormick Theological Seminary, Chicago, Ill., 1998; \r', 'United States Army, 1963-1968; insurance agent; alderman, Chicago, Ill., city \r', 'council, 1983-1993; deputy chairman, Illinois Democratic Party, 1990; \r', 'unsuccessful candidate for mayor of Chicago, Ill., 1999; minister; elected as a \r', 'Democrat to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present).\r']",R000515,1,0,0,0,0,1,0,0,0,0
"RUSSELL, Steve","['a Representative from Oklahoma; born in Oklahoma City, Oklahoma \r', 'County, Okla., on May 25, 1963; graduated from Del City High School, Del City, \r', 'Okla., 1981; B.A., Ouachita Baptist University, Arkadelphia, Ark., 1985; United \r', 'States Army, 1985-2006; author; small business owner; member of the Oklahoma \r', 'state senate, 2008-2012; elected as a Republican to the One Hundred Fourteenth \r', 'and to the succeeding Congress (January 3, 2015-present). \r']",R000604,1,0,0,0,0,0,0,0,0,0
"RYAN, Paul D.","['a Representative from Wisconsin; born in Janesville, Rock County, \r', 'Wis., January 29, 1970; graduated from Joseph A. Craig High School, Janesville, \r', 'Wis., 1988; B.A., Miami University, Oxford, Ohio, 1992; construction business; \r', 'staff, United States Senator Robert Walter Kasten, Jr., of Wisconsin, 1992; \r', 'staff assistant, Empower America, 1993-1995; staff, United States Senator Sam \r', 'Dale Brownback of Kansas, 1995-1997; elected as a Republican to the One Hundred \r', 'Sixth and to the nine succeeding Congresses (January 3, 1999-present); chair, \r', 'Committee on the Budget (One Hundred Twelfth and One Hundred Thirteenth \r', 'Congresses); chair, Committee on Ways and Means (One Hundred Fourteenth \r', 'Congress); chair, Joint Committee on Taxation (One Hundred Fourteenth \r', 'Congress); unsuccessful Republican candidate for Vice President of the United \r', 'States in 2012; Speaker of the House (One Hundred Fourteenth and One Hundred \r', 'Fifteenth Congresses).\r']",R000570,1,0,0,0,0,0,0,0,0,0
"RYAN, Timothy J.","['a Representative from Ohio; born in Niles, Trumbull County, Ohio, \r', 'July 16, 1973; graduated from John F. Kennedy High School, Warren, Ohio, 1991; \r', 'B.S., Bowling Green State University, Bowling Green, Ohio, 1995; J.D., Franklin \r', 'Pierce Law Center, Rindge, N.H., 2000; staff, United States Representative \r', 'James A. Traficant, Jr., of Ohio; member of the Ohio state senate, 2000-2002; \r', 'elected as a Democrat to the One Hundred Eighth and to the seven succeeding \r', 'Congresses (January 3, 2003-present).\r']",R000577,0,1,1,0,0,0,0,0,0,0
"SALMON, Matthew James","['a Representative from Arizona; born in Salt Lake City, Davis County, \r', 'Utah, January 21, 1958; graduated Mesa High School, Mesa, Ariz., 1976; B.A., \r', 'Arizona State University, Tempe, Ariz., 1981; M.P.A., Brigham Young University, \r', 'Provo, Utah, 1986; telecommunications executive; community affairs manager; \r', 'member of the Arizona state senate, 1991-1995, assistant majority leader, \r', '1993-1995; elected as a Republican to the One Hundred Fourth and to the two \r', 'succeeding Congresses (January 3, 1995-January 3, 2001); was not a candidate \r', 'for reelection to the One Hundred Seventh Congress in 2000; unsuccessful \r', 'candidate for Governor of Arizona in 2002; elected as a Republican to the One \r', 'Hundred Thirteenth and to the succeeding Congress (January 3, 2013-January 3, \r', '2017); was not a candidate for reelection to the One Hundred Fifteenth Congress \r', 'in 2016.\r']",S000018,1,0,0,0,0,0,0,0,0,0
"S&Aacute;NCHEZ, Linda T.","[' (sister of Loretta Sanchez), \r', 'a Representative from California; born in Orange, Orange County, \r', 'Calif., January 28, 1969; B.A., University of California, Berkeley, Calif., \r', '1991; J.D., University of California, Los Angeles, Calif., 1995; lawyer, \r', 'private practice; executive secretary and treasurer of Orange County, Calif., \r', 'AFL-CIO, 2000-2002; elected as a Democrat to the One Hundred Eighth and to the \r', 'seven succeeding Congresses (January 3, 2003-present).\r']",S001156,1,0,1,0,0,0,0,0,0,0
"SANCHEZ, Loretta","[' (sister of Linda T. S&aacute;nchez), \r', 'a Representative from California; born in Lynwood, Los Angeles \r', 'County, Calif., January 7, 1960; graduated from Katella High School, Anaheim, \r', 'Calif.; B.A., Chapman University, Orange, Calif., 1982; M.B.A., American \r', 'University, Washington, D.C., 1984; financial analyst; elected as a Democrat to \r', 'the One Hundred Fifth and to the nine succeeding Congresses (January 3, \r', '1997-January 3, 2017); was not a candidate for reelection to the One Hundred \r', 'Fifteenth Congress in 2016, but was an unsuccessful candidate for election to \r', 'the United States Senate.\r']",S000030,1,0,0,0,1,0,0,0,0,0
"SANFORD, Mark","['a Representative from South Carolina; born in Fort Lauderdale, \r', 'Broward County, Fla., May 28, 1960; attended high school in Beaufort, S.C.; \r', 'B.A., Furman University, Greenville, S.C., 1983; M.B.A., University of \r', 'Virginia, Charlottesville, Va., 1988; United States Air Force Reserve, \r', '2002-2011; owner, real estate investment firm; farmer; elected as a Republican \r', 'to the One Hundred Fourth and to the two succeeding Congresses (January 3, \r', '1995-January 3, 2001); was not a candidate for reelection to the One Hundred \r', 'Seventh Congress in 2000; Governor of South Carolina, 2003-2011; elected as a \r', 'Republican to the One Hundred Thirteenth Congress, by special election, to fill \r', 'the vacancy caused by the resignation of United States Representative Tim \r', 'Scott, and reelected to the two succeeding Congresses (May 7, \r', '2013-present).\r']",S000051,1,0,0,0,1,0,0,0,0,0
"SARBANES, John","[' (son of Senator Paul Sarbanes), \r', 'a Representative from Maryland; born in Baltimore, Md., May 22, \r', '1962; graduated from Gilman School, Baltimore, Md., 1980; A.B., Princeton \r', 'University, Princeton, N.J., 1984; J.D., Harvard University, Cambridge, Mass., \r', '1988; lawyer, private practice; elected as a Democrat to the One Hundred Tenth \r', 'and to the five succeeding Congresses (January 3, 2007-present).\r']",S001168,1,0,1,0,0,0,0,0,0,0
"SCALISE, Steve","['a Representative from Louisiana; born in New Orleans, Orleans \r', 'Parish, La., October 6, 1965; graduated from Rummel High School; B.S., \r', 'Louisiana State Univeristy, Baton Rouge, La.; software engineer; technology \r', 'company marketing executive; member of the Louisiana state house of \r', 'representatives, 1995-2007; member of the Louisiana state senate, 2008; elected \r', 'as a Republican to the One Hundred Tenth Congress, by special election, to fill \r', 'the vacancy caused by the resignation of United States Representative Bobby \r', 'Jindal, and reelected to the five succeeding Congresses (May 3, 2008-present); \r', 'majority whip (One Hundred Thirteenth through One Hundred Fifteenth \r', 'Congresses).\r']",S001176,0,1,0,0,0,0,0,0,0,0
"SCHAKOWSKY, Janice D.","['a Representative from Illinois; born in Chicago, Cook County, Ill., \r', 'May 26, 1944; attended Sullivan High School, Chicago, Ill.; B.S., University of \r', 'Illinois, Urbana-Champaign, Ill., 1965; director, Illinois State Council of \r', 'Senior Citizens, 1985-1990; member of the Illinois state house of \r', 'representatives, 1990-1998; elected as a Democrat to the One Hundred Sixth and \r', 'to the nine succeeding Congresses (January 3, 1999-present).\r']",S001145,0,1,0,0,0,0,0,0,0,0
"SCHIFF, Adam","[' a Representative from California; born in Framingham, Norfolk \r', 'County, Mass., June 22, 1960; B.A., Stanford University, Stanford, Calif., \r', '1982; J.D., Harvard University, Cambridge, Mass., 1985; lawyer, private \r', 'practice; prosecutor, Office of the United States Attorney for the Central \r', 'District of California, 1987-1993; unsuccessful candidate for election to the \r', 'California state assembly in 1994; member of the California state senate, \r', '1996-2001; elected as a Democrat to the One Hundred Seventh and to the eight \r', 'succeeding Congresses (January 3, 2001-present); one of the managers appointed \r', 'by the House of Representatives in 2009 to conduct the impeachment proceedings \r', 'of Samuel B. Kent, judge of the United States District Court for the Southern \r', 'District of Texas.\r']",S001150,1,0,1,0,0,0,0,0,0,0
"SCHOCK, Aaron","['a Representative from Illinois; born in Morris, Stevens County, \r', 'Minn., May 28, 1981; attended Illinois Central College, East Peoria, Ill., \r', '1999-2002; B.S., Bradley University, Peoria, Ill., 2002; business owner; \r', 'entrepreneur; member of the Peoria, Ill. board of education, 2001-2005; \r', 'president of the Peoria, Ill., board of education, 2004-2005; member of the \r', 'Illinois state house of representatives, 2005-2008; elected as a Republican to \r', 'the One Hundred Eleventh and to the three succeeding Congresses until his resignation on March 31, 2015 (January 3, \r', '2009-March 31, 2015).\r']",S001179,0,1,0,0,0,0,0,0,0,0
"SCHRADER, Kurt","['a Representative from Oregon; born in Bridgeport, Fairfield County, \r', 'Conn., October 19, 1951; graduated from Champaign Centennial High School, \r', 'Champaign, Ill., 1969; B.A., Cornell University, Ithaca, N.Y., 1973; B.S., \r', 'University of Illinois, Urbana-Champaign, Ill., 1975; D.V.M., University of \r', 'Illinois, Urbana-Champaign, Ill., 1977; veterinarian; farmer; member of the \r', 'Oregon state house of representatives, 1997-2003; member of the Oregon state \r', 'senate, 2003-2008; elected as a Democrat to the One Hundred Eleventh and to the \r', 'four succeeding Congresses (January 3, 2009-present).\r']",S001180,1,1,0,0,0,0,0,0,0,0
"SCHWEIKERT, David","['a Representative from Arizona; born in Los Angeles, Los Angeles \r', 'County, Calif., on March 3, 1962; A.A., Scottsdale Community College, \r', 'Scottsdale, Ariz., 1985; B.S., Arizona State University, Tempe, Ariz., 1988; \r', 'M.B.A., Arizona State University, Tempe, Ariz., 2005; business owner; realtor; \r', 'financial consultant; member of the Arizona state house of representatives, \r', '1989-1994; member of the Arizona state board of equalization, 1995-2003; \r', 'Maricopa County, Ariz. treasurer, 2004-2006; elected as a Republican to the One \r', 'Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",S001183,1,1,0,0,1,0,0,0,0,0
"SCOTT, Austin","['a Representative from Georgia; born in Augusta, Richmond County, \r', 'Ga., December 10, 1969; graduated from Tiftarea Academy, Chula, Ga., 1987; B.B.A., University of Georgia, Athens, Ga., 1993; \r', 'business owner; member of the Georgia state house of representatives, \r', '1997-2010; elected as a Republican to the One Hundred Twelfth and to the three \r', 'succeeding Congresses (January 3, 2011-present).\r']",S001189,1,0,0,0,0,0,0,0,0,0
"SCOTT, David","['a Representative from Georgia; born in Aynor, Horry County, S.C., \r', 'June 27, 1945; graduated from Campbell High School, Daytona Beach, Fla., 1963; \r', 'B.A., Florida Agricultural and Mechanical University, Tallahassee, Fla., 1967; \r', 'M.B.A., Wharton School of Finance, University of Pennsylvania, Philadelphia, \r', 'Pa., 1969; business owner; member of the Georgia state house of \r', 'representatives, 1974-1982; member of the Georgia state senate, 1982-2002; \r', 'elected as a Democrat to the One Hundred Eighth and to the seven succeeding \r', 'Congresses (January 3, 2003-present).\r']",S001157,1,0,0,0,1,0,0,0,0,0
"SCOTT, Robert C.","['a Representative from Virginia; born in Washington, D.C., April 30, \r', '1947; graduated from Groton School, Groton, Mass., 1965; A.B., Harvard \r', 'University, Cambridge, Mass., 1969; J.D., Boston College School of Law, Boston, \r', 'Mass., 1973; lawyer, private practice; United States Army Reserve, 1970-1974; \r', 'Massachusetts Army National Guard, 1974-1976; member of the Virginia state \r', 'house of delegates, 1978-1983; member of the Virginia state senate, 1983-1993; \r', 'unsuccessful candidate for election to the One Hundredth Congress in 1986; \r', 'elected as a Democrat to the One Hundred Third and to the twelve succeeding \r', 'Congresses (January 3, 1993-present).\r']",S000185,1,0,1,0,0,0,0,0,0,0
"SENSENBRENNER, Frank James, Jr.","['a Representative from Wisconsin; born in Chicago, Cook County, Ill., \r', 'June 14, 1943; graduated from Milwaukee Country Day School, 1961; A.B., \r', 'Stanford University, Stanford, Calif., 1965; J.D., University of Wisconsin Law \r', 'School, Madison, Wis., 1968; staff, United States Representative Jesse Arthur \r', 'Younger of California, 1965; lawyer, private practice; member of the Wisconsin \r', 'state assembly, 1969-1975; member of the Wisconsin state senate, 1975-1979, \r', 'assistant minority leader, 1977-1979; delegate, Wisconsin state Republican \r', 'conventions, 1965-2017; elected as a Republican to the Ninety-sixth and to the \r', 'nineteen succeeding Congresses (January 3, 1979-present); one of the managers \r', 'appointed by the House of Representatives in 1989 to conduct the impeachment \r', 'proceedings against Walter L. Nixon, judge of the United States District Court \r', 'for the District Court of Mississippi; one of the managers appointed by the \r', 'House of Representatives in 1998 to conduct the impeachment proceedings of \r', 'President William Jefferson Clinton; one of the managers appointed by the House \r', 'of Representatives in 2009 to conduct the impeachment proceedings of Samuel B. \r', 'Kent, judge of the United States District Court for the Southern District of \r', 'Texas; one of the managers appointed by the House of Representatives in 2010 to \r', 'conduct the impeachment proceedings of G. Thomas Porteous, Jr., judge of the \r', 'United States District Court for the Eastern District of Louisiana; chair, \r', 'Committee on Science (One Hundred Fifth and One Hundred Sixth Congresses); \r', 'chair, Committee on the Judiciary (One Hundred Seventh through the One Hundred \r', 'Ninth Congresses).\r']",S000244,1,0,1,0,0,0,0,0,0,0
"SERRANO, Jos&eacute; E.","['a Representative from New York; born in Mayaguez, P.R., October 24, \r', '1943; graduated from Dodge Vocational High School, N.Y., 1961; attended Lehman \r', 'College, N.Y., City University of New York, 1961; United States Army, \r', '1964-1966; banker; member of the New York, N.Y., board of education, 1969-1974; \r', 'chairman, South Bronx Community Corporation; Delegate, Democratic National \r', 'Convention, 1976; member of the New York state assembly, 1975-1990; elected as \r', 'a Democrat to the One Hundred First Congress, by special election, to fill the \r', 'vacancy caused by the resignation of United States Representative Robert \r', 'Garcia, and to the fourteen succeeding Congresses (March 20, \r', '1990-present).\r']",S000248,0,0,0,0,0,0,0,0,0,0
"SESSIONS, Pete","['a Representative from Texas; born in Waco, McLennan County, Tex., \r', 'March 22, 1955; B.S., Southwestern University, Georgetown, Tex., 1978; business \r', 'executive; professional advocate; elected as a Republican to the One Hundred \r', 'Fifth and to the ten succeeding Congresses (January 3, 1997-present); chair, \r', 'Committee on Rules (One Hundred Thirteenth through One Hundred Fifteenth \r', 'Congresses).\r']",S000250,0,1,0,0,0,0,0,0,0,0
